Date/Time,Station,Constituent,Lab Value,Flag,Remark,MDL,RL,Lab,Lab Method,Sampler,Sample Type,Monitoring Program,Watershed,Feature,Constituent Group,Constituent Species,Qualifier,SampledDTMonth,SampledDTYear,
8/5/2008 10:45:00 AM,PR-HSCD,Temp (Deg C),13.840000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2008,
9/15/2008 10:45:00 AM,PR-HSCD,Temp (Deg C),13.670000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2008,
4/28/2009 9:00:00 AM,PR-HSCD,Temp (Deg C),6.710000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2009,
5/20/2009 1:30:00 PM,PR-HSCD,Temp (Deg C),10.170000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2009,
6/11/2009 10:15:00 AM,PR-HSCD,Temp (Deg C),10.230000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2009,
7/6/2009 10:30:00 AM,PR-HSCD,Temp (Deg C),13.600000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2009,
8/4/2009 10:15:00 AM,PR-HSCD,Temp (Deg C),11.210000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2009,
9/8/2009 11:45:00 AM,PR-HSCD,Temp (Deg C),11.190000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2009,
4/29/2010 1:30:00 PM,PR-HSCD,Temp (Deg C),10.480000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2010,
5/10/2010 11:00:00 AM,PR-HSCD,Temp (Deg C),11.540000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2010,
6/14/2010 11:30:00 AM,PR-HSCD,Temp (Deg C),9.400000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2010,
7/6/2010 11:30:00 AM,PR-HSCD,Temp (Deg C),15.640000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
7/29/2010 12:00:00 PM,PR-HSCD,Temp (Deg C),13.810000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
9/7/2010 11:30:00 AM,PR-HSCD,Temp (Deg C),11.410000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2010,
10/6/2010 10:30:00 AM,PR-HSCD,Temp (Deg C),14.640000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2010,
4/19/2011 10:45:00 AM,PR-HSCD,Temp (Deg C),8.550000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2011,
5/9/2011 12:30:00 PM,PR-HSCD,Temp (Deg C),8.660000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2011,
6/2/2011 11:30:00 AM,PR-HSCD,Temp (Deg C),9.910000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2011,
7/18/2011 11:15:00 AM,PR-HSCD,Temp (Deg C),13.920000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2011,
8/1/2011 12:15:00 PM,PR-HSCD,Temp (Deg C),14.810000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2011,
9/15/2011 11:30:00 AM,PR-HSCD,Temp (Deg C),11.880000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2011,
10/6/2011 11:15:00 AM,PR-HSCD,Temp (Deg C),11.940000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2011,
4/10/2012 10:00:00 AM,PR-HSCD,Temp (Deg C),7.800000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2012,
5/8/2012 10:30:00 AM,PR-HSCD,Temp (Deg C),7.380000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2012,
6/6/2012 11:15:00 AM,PR-HSCD,Temp (Deg C),12.770000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2012,
7/18/2012 11:00:00 AM,PR-HSCD,Temp (Deg C),13.460000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2012,
8/8/2012 10:30:00 AM,PR-HSCD,Temp (Deg C),13.310000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2012,
9/13/2012 10:45:00 AM,PR-HSCD,Temp (Deg C),14.750000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2012,
10/11/2012 11:00:00 AM,PR-HSCD,Temp (Deg C),10.320000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2012,
4/10/2013 10:30:00 AM,PR-HSCD,Temp (Deg C),1.340000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2013,
5/9/2013 11:45:00 AM,PR-HSCD,Temp (Deg C),9.210000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2013,
6/6/2013 10:45:00 AM,PR-HSCD,Temp (Deg C),9.430000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2013,
7/18/2013 11:15:00 AM,PR-HSCD,Temp (Deg C),17.250000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2013,
8/7/2013 10:45:00 AM,PR-HSCD,Temp (Deg C),16.160000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2013,
9/9/2013 12:15:00 PM,PR-HSCD,Temp (Deg C),13.930000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2013,
10/30/2013 10:45:00 AM,PR-HSCD,Temp (Deg C),7.050000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2013,
4/29/2014 12:45:00 PM,PR-HSCD,Temp (Deg C),6.870000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2014,
5/22/2014 12:30:00 PM,PR-HSCD,Temp (Deg C),9.770000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2014,
6/16/2014 11:30:00 AM,PR-HSCD,Temp (Deg C),10.270000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2014,
7/10/2014 9:45:00 AM,PR-HSCD,Temp (Deg C),14.530000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2014,
8/7/2014 10:30:00 AM,PR-HSCD,Temp (Deg C),14.510000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2014,
9/11/2014 10:30:00 AM,PR-HSCD,Temp (Deg C),10.520000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2014,
10/16/2014 9:00:00 AM,PR-HSCD,Temp (Deg C),8.050000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2014,
4/21/2015 10:15:00 AM,PR-HSCD,Temp (Deg C),7.980000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2015,
5/21/2015 11:15:00 AM,PR-HSCD,Temp (Deg C),7.220000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2015,
6/10/2015 10:30:00 AM,PR-HSCD,Temp (Deg C),10.910000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2015,
7/1/2015 1:15:00 PM,PR-HSCD,Temp (Deg C),16.990000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2015,
8/12/2015 9:45:00 AM,PR-HSCD,Temp (Deg C),11.860000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2015,
9/3/2015 10:30:00 AM,PR-HSCD,Temp (Deg C),9.610000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2015,
10/7/2015 10:30:00 AM,PR-HSCD,Temp (Deg C),10.260000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2015,
4/26/2016 1:15:00 PM,PR-HSCD,Temp (Deg C),8.600000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2016,
5/19/2016 10:30:00 AM,PR-HSCD,Temp (Deg C),8.760000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2016,
6/15/2016 10:30:00 AM,PR-HSCD,Temp (Deg C),10.870000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2016,
7/13/2016 11:30:00 AM,PR-HSCD,Temp (Deg C),13.920000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2016,
8/10/2016 10:15:00 AM,PR-HSCD,Temp (Deg C),11.860000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2016,
9/14/2016 2:30:00 PM,PR-HSCD,Temp (Deg C),12.390000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2016,
10/13/2016 9:45:00 AM,PR-HSCD,Temp (Deg C),7.830000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2016,
4/17/2017 10:15:00 AM,PR-HSCD,Temp (Deg C),10.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2017,
5/4/2017 11:45:00 AM,PR-HSCD,Temp (Deg C),11.500000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2017,
6/8/2017 11:00:00 AM,PR-HSCD,Temp (Deg C),10.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2017,
7/13/2017 9:45:00 AM,PR-HSCD,Temp (Deg C),13.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2017,
8/3/2017 10:15:00 AM,PR-HSCD,Temp (Deg C),11.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2017,
9/14/2017 10:15:00 AM,PR-HSCD,Temp (Deg C),14.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2017,
10/12/2017 10:00:00 AM,PR-HSCD,Temp (Deg C),10.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2017,
4/12/2018 10:15:00 AM,PR-HSCD,Temp (Deg C),9.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2018,
5/9/2018 10:15:00 AM,PR-HSCD,Temp (Deg C),10.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2018,
6/7/2018 10:45:00 AM,PR-HSCD,Temp (Deg C),12.300000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2018,
7/2/2018 10:30:00 AM,PR-HSCD,Temp (Deg C),12.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2018,
9/12/2018 10:15:00 AM,PR-HSCD,Temp (Deg C),12.700000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
10/4/2018 11:15:00 AM,PR-HSCD,Temp (Deg C),15.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2018,
4/18/2019 11:45:00 AM,PR-HSCD,Temp (Deg C),10.100000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2019,
5/9/2019 11:00:00 AM,PR-HSCD,Temp (Deg C),8.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2019,
6/6/2019 10:30:00 AM,PR-HSCD,Temp (Deg C),10.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2019,
7/2/2019 11:15:00 AM,PR-HSCD,Temp (Deg C),13.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2019,
9/12/2019 10:30:00 AM,PR-HSCD,Temp (Deg C),11.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2019,
10/14/2019 9:30:00 AM,PR-HSCD,Temp (Deg C),9.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2019,
4/20/2020 10:30:00 AM,PR-HSCD,Temp (Deg C),7.800000,,Physical data only; Covid protocols; single sampler,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2020,
5/18/2020 2:45:00 PM,PR-HSCD,Temp (Deg C),12.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2020,
6/15/2020 1:45:00 PM,PR-HSCD,Temp (Deg C),11.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2020,
9/16/2020 1:00:00 PM,PR-HSCD,Temp (Deg C),13.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2020,
10/8/2020 11:45:00 AM,PR-HSCD,Temp (Deg C),13.300000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2020,
4/21/2021 10:45:00 AM,PR-HSCD,Temp (Deg C),3.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2021,
5/6/2021 1:15:00 PM,PR-HSCD,Temp (Deg C),9.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2021,
6/10/2021 10:45:00 AM,PR-HSCD,Temp (Deg C),11.300000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2021,
7/20/2021 12:00:00 PM,PR-HSCD,Temp (Deg C),13.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2021,
9/21/2021 1:15:00 PM,PR-HSCD,Temp (Deg C),11.600000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2021,
6/14/1994 12:00:00 AM,PR-HSCU,pH,7.800000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1994,
8/3/1994 12:00:00 AM,PR-HSCU,pH,6.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1994,
9/21/1994 12:00:00 AM,PR-HSCU,pH,7.100000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1994,
7/20/1995 12:00:00 AM,PR-HSCU,pH,7.400000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,1995,
8/24/1995 12:00:00 AM,PR-HSCU,pH,7.550000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1995,
9/29/1995 12:00:00 AM,PR-HSCU,pH,7.480000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1995,
4/17/1996 12:00:00 AM,PR-HSCU,pH,8.380000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1996,
6/21/1996 12:00:00 AM,PR-HSCU,pH,8.440000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1996,
9/17/1996 12:00:00 AM,PR-HSCU,pH,6.850000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1996,
4/28/1997 12:00:00 AM,PR-HSCU,pH,6.920000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1997,
6/30/1997 12:00:00 AM,PR-HSCU,pH,6.610000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1997,
6/3/1998 12:00:00 AM,PR-HSCU,pH,7.010000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1998,
9/23/1998 12:00:00 AM,PR-HSCU,pH,6.940000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1998,
4/29/1999 12:00:00 AM,PR-HSCU,pH,7.880000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1999,
6/16/1999 12:00:00 AM,PR-HSCU,pH,7.600000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1999,
9/23/1999 12:00:00 AM,PR-HSCU,pH,8.910000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1999,
6/28/2000 12:00:00 AM,PR-HSCU,pH,6.800000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2000,
5/22/2001 12:00:00 AM,PR-HSCU,pH,7.650000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2001,
7/2/2001 12:00:00 AM,PR-HSCU,pH,7.450000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2001,
9/20/2001 12:00:00 AM,PR-HSCU,pH,8.900000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2001,
5/29/2002 12:00:00 AM,PR-HSCU,pH,7.690000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2002,
7/18/2002 12:00:00 AM,PR-HSCU,pH,7.030000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2002,
9/26/2002 12:00:00 AM,PR-HSCU,pH,7.500000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2002,
5/13/2003 12:00:00 AM,PR-HSCU,pH,8.420000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2003,
6/17/2003 12:00:00 AM,PR-HSCU,pH,6.760000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2003,
10/6/2003 12:00:00 AM,PR-HSCU,pH,6.750000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2003,
6/9/2004 10:40:00 AM,PR-HSCU,pH,7.700000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2004,
9/23/2004 9:10:00 AM,PR-HSCU,pH,7.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2004,
6/7/2005 9:55:00 AM,PR-HSCU,pH,7.290000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2005,
7/12/2005 9:00:00 AM,PR-HSCU,pH,8.030000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2005,
8/9/2005 9:30:00 AM,PR-HSCU,pH,7.790000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2005,
9/13/2005 9:35:00 AM,PR-HSCU,pH,8.220000,,Flow 2.15 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2005,
4/20/2006 9:45:00 AM,PR-HSCU,pH,8.310000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2006,
5/16/2006 9:25:00 AM,PR-HSCU,pH,7.790000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2006,
6/20/2006 9:10:00 AM,PR-HSCU,pH,7.100000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2006,
7/18/2006 9:30:00 AM,PR-HSCU,pH,7.600000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2006,
8/22/2006 9:25:00 AM,PR-HSCU,pH,7.460000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2006,
9/19/2006 10:10:00 AM,PR-HSCU,pH,7.850000,,Flow 44.2 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2006,
4/10/2007 12:00:00 AM,PR-HSCU,pH,7.900000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2007,
5/21/2007 12:00:00 AM,PR-HSCU,pH,7.600000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2007,
6/12/2007 12:00:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2007,
